Date,Company,Open,High,Low,Close,Volume
2023-09-25,AAPL,274.66899568284515,273.7303839590157,265.84398243006217,270.68666439614077,8102741.701192771
2023-09-26,AAPL,266.7203128968247,267.8616851598439,262.24167593129397,266.5232222164755,7881105.51137142
2023-09-27,AAPL,264.6479754582793,265.8667488783759,264.6318954161342,264.72428115154815,2527521.1083642044
2023-09-28,AAPL,264.27995253302134,268.33833795049037,265.61586852304765,266.3110312664923,3628431.259369031
2023-09-29,AAPL,262.9419473961596,263.0690049831245,259.00191057639,261.15374448268454,5170408.399473934
2023-09-30,AAPL,260.72038622248954,265.71903440327674,257.87026910578106,262.1228432223533,2655256.9019360375
2023-10-01,AAPL,259.99169439174244,258.98231128067,255.29872688956308,257.77021124671256,5129196.220502317
2023-10-02,AAPL,263.0314296948909,264.42959323360606,262.178347866623,263.70957719770587,9748251.798645744
2023-10-03,AAPL,259.60188815384345,264.19416408978753,258.7710941283144,259.85947056575276,1429154.5454281296
2023-10-04,AAPL,253.09092524522927,251.43103946919044,249.53474279957408,250.83966673260403,8382228.502411186
2023-10-05,AAPL,242.99062817400306,246.67020683736462,236.86964721812186,243.9056093158335,5903889.064307454
2023-10-06,AAPL,246.5544954428915,249.6834431801689,244.88937478789282,245.95154523326391,1180834.7651111693
2023-10-07,AAPL,247.6164624003829,246.76906853184826,243.40239380659244,246.58814877912423,6262498.956055777
2023-10-08,AAPL,243.1141315179477,241.94889558746544,241.1472788793118,241.9185457141712,5604678.414811112
2023-10-09,AAPL,244.21352156135376,242.26893349404833,240.3753496800193,241.39850226178714,4730035.061237365
2023-10-10,AAPL,237.81237789528873,240.71000856727505,235.7858302865859,238.81737252429087,5447688.366137156
2023-10-11,AAPL,232.51881111833507,233.4377764843332,231.64175057564617,231.83512487278801,1878223.9519059756
2023-10-12,AAPL,234.22865352261675,234.05226121341357,232.1323828915816,232.94507914597568,8964594.490601495
2023-10-13,AAPL,224.82182133176272,227.18871107233835,224.15194795431015,224.99422294269675,2461528.8171706162
2023-10-14,AAPL,217.28890255492726,218.74064597213956,217.96017376341496,218.31743969701168,1062162.710416177
2023-10-15,AAPL,217.15284593279105,217.5390573798471,215.84153132200498,216.24963850159895,3333952.599717233
2023-10-16,AAPL,226.07979175594988,229.58343449558225,225.4018186687842,226.31616602823667,8158468.1325378
2023-10-17,AAPL,222.31750591820406,225.6707343939839,221.84061690947587,223.5572860814196,6408836.8807912
2023-10-18,AAPL,218.5595285212746,218.62364491490095,217.25332606342863,218.15672380501172,1475079.4447054644
2023-10-19,AAPL,213.5448393442605,214.71654938761122,213.18393599961874,213.53319573165635,6753888.152180345
2023-10-20,AAPL,220.64741534285494,222.41259406445656,218.8622637101131,219.96576164114506,6951048.54645339
2023-10-21,AAPL,221.9768206518557,222.24756998510776,219.6781445368189,221.06840309374016,3000707.1545060184
2023-10-22,AAPL,226.4273037708737,229.7213146321128,220.05226710843942,225.30145304150136,7966198.679963643
2023-10-23,AAPL,230.98150891355442,233.33156083718762,231.7564015035514,231.7596152797313,1573120.7190815948
2023-10-24,AAPL,228.41830891792117,230.08310047711404,228.27655326654946,228.8472565038943,5886981.307154139
2023-10-25,AAPL,229.49874716798163,230.8919486058956,228.1611654775685,229.31502516641595,2944343.4190959265
2023-10-26,AAPL,223.49159002191396,228.63063639525916,221.41827928859138,226.51848468236594,7145051.222657071
2023-10-27,AAPL,227.36300233060553,231.32315370113815,228.74698347411208,229.7067060404864,9407971.965121506
2023-10-28,AAPL,228.21742598584837,234.1912097168262,228.92136264578605,230.31022121773614,8793760.295878202
2023-10-29,AAPL,222.95313115210624,223.9151697986439,222.971939107826,223.27580591368212,9674069.17033889
2023-10-30,AAPL,225.21914365263493,227.40733329209772,223.11796628689117,225.38219697042777,7770495.541443641
2023-10-31,AAPL,223.5288025003285,224.57982633110848,219.93995162394486,222.34263911683666,7889749.484424578
2023-11-01,AAPL,225.69632281028566,230.9752178495811,225.52950281637985,228.17749012402624,7247878.623850441
2023-11-02,AAPL,228.6144089082075,228.36134434032056,223.97610267037803,226.20887553138002,1223826.2365192184
2023-11-03,AAPL,223.65752364989382,225.49705997903862,220.32454436093647,225.06271949385288,6212225.786309127
2023-11-04,AAPL,230.5130026334119,233.00388422202911,225.1039046185807,230.73880549250524,5007795.276595566
2023-11-05,AAPL,229.28280955404267,231.05847511967582,229.2012242795681,229.63221598088282,9650551.91808237
2023-11-06,AAPL,236.09909940750356,238.94926011732707,233.26006190094992,235.7598380263908,5332902.8333769115
2023-11-07,AAPL,241.5405528422441,243.49190990083667,240.85127305411496,240.9135942390834,9610704.341049036
2023-11-08,AAPL,245.651472742696,244.3388271779526,242.26033503686642,242.38439998656372,2744722.5123032145
2023-11-09,AAPL,241.79613012663577,243.5133064320913,240.34933950900043,241.57958311687753,3618420.867389191
2023-11-10,AAPL,232.35949189916255,231.71532389951776,231.34498829944332,231.66543999886338,4488593.584602497
2023-11-11,AAPL,238.52782970637907,242.73917680654267,240.4199062866327,240.75679311475176,7571493.428629526
2023-11-12,AAPL,237.2993360738001,239.4395150412478,236.87147700442918,237.90258995174207,7268754.095003212
2023-11-13,AAPL,240.58177156256585,240.70214808896606,238.77796409983287,240.09206180738772,6651458.2467772905
2023-11-14,AAPL,236.91148372187607,237.6790150523372,235.01003321894666,237.59907846842535,9970321.165925948
2023-11-15,AAPL,226.29971766003928,227.06767689830528,222.83263062250467,225.4324070915185,5667705.164293928
2023-11-16,AAPL,224.07476630869252,228.8627094020837,223.98950378759864,226.27432548278222,7376336.406898494
2023-11-17,AAPL,227.57573559388703,229.49454483358957,225.16298469596924,227.93198597915597,2615835.996861091
2023-11-18,AAPL,230.58138095341639,231.8916200860763,230.01494324094188,230.15185495643675,4117205.0970852966
2023-11-19,AAPL,231.821544448499,231.8866410852995,229.91431912258716,231.4480125541902,3707104.9949824465
2023-11-20,AAPL,225.50390293825956,226.28116138498962,224.6482832583298,225.48865083355486,1520190.9785262947
2023-11-21,AAPL,234.85140194075143,239.52155856904938,231.97008891335378,235.67619851813987,2530533.156927171
2023-11-22,AAPL,241.24572300904887,247.41738589911645,240.0336020160773,241.378898101252,9213446.676595509
2023-11-23,AAPL,244.42228542457977,248.17346101674113,243.38536692285297,244.1984828357348,3380993.778983309
2023-11-24,AAPL,248.55231396386074,247.7601868920105,244.64488488246727,247.51306671772224,1344966.2386743869
2023-11-25,AAPL,233.4297024779286,232.6789594379949,231.22745961212829,232.6313873983706,8819910.37292938
2023-11-26,AAPL,224.31722755440325,226.88121236590285,222.71672220959525,223.99600836293035,7948186.651803498
2023-11-27,AAPL,224.09636711338067,226.98379936480518,222.71879552931188,225.97126905945362,7605805.80003631
2023-11-28,AAPL,221.72190456709652,225.68590132179315,222.85059732781122,223.51574350236666,1497887.7064058976
2023-11-29,AAPL,223.1896829484251,224.09210065528347,222.6693682908925,223.405104358996,9707644.2702039
2023-11-30,AAPL,225.4995497866954,225.41170555312212,221.55846060183052,225.17728278475582,8791063.368625283
2023-12-01,AAPL,228.30919533268914,229.83555522823494,223.4006054244958,226.84398864139706,7374261.210704608
2023-12-02,AAPL,228.6557725480417,231.4109534967966,230.01224837515045,230.7426943302422,1658887.0062782615
2023-12-03,AAPL,246.72501971670954,249.72040399443694,246.56288899502786,246.96603000784475,5115814.324170882
2023-12-04,AAPL,246.49464975534326,251.07073421381642,244.36632242699156,245.31784684728126,8960950.471074577
2023-12-05,AAPL,246.4975884510517,250.42443064734996,246.73322067613833,247.68089821289345,7612045.220291602
2023-12-06,AAPL,247.26878037378594,249.95368557373092,247.31006998186947,247.93989273745498,4615243.505591003
2023-12-07,AAPL,258.68367407214765,265.6387784629678,255.34876238631958,258.3566001950789,7965321.603890815
2023-12-08,AAPL,253.631980259617,254.86251438482125,252.7040221987133,253.06028417984749,7656192.532173509
2023-12-09,AAPL,249.8414153798121,250.01538324847016,247.90902000966133,248.7671138377635,1558189.9970250025
2023-12-10,AAPL,255.82935720384506,256.11413799396416,255.29376822758624,255.67900177081182,9023293.560000375
2023-12-11,AAPL,252.1832840247076,256.590084652362,252.73650659619244,253.34036240088324,4736224.68830291
2023-12-12,AAPL,244.84390137208163,245.73527831285168,240.4464587118307,245.72072840934894,3323175.1066605244
2023-12-13,AAPL,248.4201467763746,250.4181648336906,246.17578991592188,247.87751511515035,6159739.195537746
2023-12-14,AAPL,240.59663132006494,240.77885671275098,236.1290240847848,239.39532152114828,1455947.36992954
2023-12-15,AAPL,238.94472068240745,241.18649621000205,238.50691291458457,239.97938606869286,9724621.945300411
2023-12-16,AAPL,249.8785581019176,252.82765507990368,250.35345540304706,251.3160031464774,1849102.063504771
2023-12-17,AAPL,257.64804197938287,258.7472394025458,255.56755044313218,256.62962792011547,3433761.588007838
2023-12-18,AAPL,255.01276320728147,257.59807722779533,252.73548463590893,254.1612497008565,4286721.568568409
2023-12-19,AAPL,253.51398769060202,256.73686544924897,254.16031021162712,254.5197165507288,3160042.5598308165
2023-12-20,AAPL,251.82079109687265,254.51405739649883,249.7966810431343,252.57793911317933,7951057.554159721
2023-12-21,AAPL,252.138890288407,259.7101690466332,250.70471725432085,251.74504629349408,5028586.457299724
2023-12-22,AAPL,254.39630535627546,256.22811319294976,255.01427229493407,255.49492863097882,8785036.133168362
2023-12-23,AAPL,249.9562526303247,254.5408654972463,250.9491694962308,252.03975529734993,5817256.7121378
2023-12-24,AAPL,241.95532565847148,242.77882140721576,241.54185619619497,242.28982183243954,7448591.163406908
2023-12-25,AAPL,238.5324319717279,236.57830703095232,232.99067631562005,236.12462115086635,3501248.7406294765
2023-12-26,AAPL,236.0067446061505,239.62456608810226,233.32040084375362,236.68141337906124,6072051.926675251
2023-12-27,AAPL,243.56186347221106,246.81083319233446,240.81707852726427,243.87198427656227,6546071.261866723
2023-12-28,AAPL,247.39164133200794,248.67443539070268,240.21854406297734,246.82838193816718,5683625.445309661
2023-12-29,AAPL,237.367994838759,239.98127488570765,235.79417634186296,238.10256254027215,1258603.410234722
2023-12-30,AAPL,243.22609946849227,242.64254704382785,237.79381159561075,242.47761323106943,1387146.183679027
2023-12-31,AAPL,238.0970208604005,244.2210027298529,238.5284183326495,239.24159138695475,7648948.914950264
2023-01-01,GOOGL,109.56915397469574,110.67935205626497,108.7806386641468,109.01559594512128,4097596.7735559614
2023-01-02,GOOGL,110.35532027025153,110.79015754299292,108.61372522082705,109.92305858767928,4432431.6910738405
2023-01-03,GOOGL,108.89289197863265,108.89128825265058,107.76525876615362,108.59018699379313,3434466.707468313
2023-01-04,GOOGL,109.7783137573006,111.32133292240707,109.54763263710636,109.77886163103153,3456394.982041865
2023-01-05,GOOGL,108.28861704341466,108.57047090662165,107.15625852998079,108.33396485135334,3772410.0473154597
2023-01-06,GOOGL,110.85742523757469,110.84069009249374,110.12716375454349,110.4729694761334,2243141.5339675937
2023-01-07,GOOGL,111.25811696933764,111.72439221346403,111.4554776054262,111.55532917333532,4005912.6164188017
2023-01-08,GOOGL,113.71927548776526,114.02205417312572,112.62567394612563,113.19903750614517,1381196.4320530694
2023-01-09,GOOGL,112.27596825258034,112.82289140660386,111.35407383625375,112.28992711678828,3818523.062791095
2023-01-10,GOOGL,108.911562986381,109.82075823530143,107.64926655860299,109.3072232893776,8713390.050657317
2023-01-11,GOOGL,107.95209357490818,110.34821121603798,107.92290124206586,108.79511046301252,8237010.865079516
2023-01-12,GOOGL,111.9012981975332,112.61146934775968,111.48859724802304,112.14069133477028,4095638.335234474
2023-01-13,GOOGL,112.09228865280626,114.13659631632999,109.60029354576756,111.91716551937029,3420811.9114761623
2023-01-14,GOOGL,110.78928034431719,112.21881346269514,109.51105770806645,111.14151040646506,1809866.2641621039
2023-01-15,GOOGL,114.80713595649674,115.36663686085134,113.98318864774262,114.74389327054296,6181600.626077411
2023-01-16,GOOGL,116.25259747395815,115.80336016089032,113.70027971315164,115.57558621949683,5418381.713229178
2023-01-17,GOOGL,114.32610685760658,116.02689601833863,113.90631280736758,114.86557472435754,2942808.097726469
2023-01-18,GOOGL,113.16293197744507,113.0916156135314,111.30158360748865,112.45975923664163,9589870.38262468
2023-01-19,GOOGL,117.85223018060815,118.08160350232434,115.55042706256144,117.66197430254606,5306665.865168654
2023-01-20,GOOGL,123.42580420610301,123.66083561716029,122.06085369836495,122.82394754547744,3829352.8795016087
2023-01-21,GOOGL,123.22338888208864,124.05809447024933,122.55656404371776,123.2165606026306,2747502.139274437
2023-01-22,GOOGL,123.74706585915779,124.16421580974828,122.21663715773559,122.84859731347142,4932534.615434532
2023-01-23,GOOGL,122.69497333846225,123.72854477062216,122.14869403022954,122.94378712025762,8545066.181081403
2023-01-24,GOOGL,121.85513802341936,122.94326035296828,121.73025558689892,122.39289819826875,2801365.294289465
2023-01-25,GOOGL,121.7895517059432,126.26689776384973,121.89605591783096,122.99722659393689,9579101.74445398
2023-01-26,GOOGL,120.76269485911313,122.24635083122035,120.76338496167025,121.27728146342784,2256720.99976921
2023-01-27,GOOGL,124.10100892111866,126.74214933774468,122.83909456286254,124.54573270830227,4104014.0589185935
2023-01-28,GOOGL,125.80944307625138,125.8419789377595,124.90313893685423,125.68955972410785,6937174.8164696805
2023-01-29,GOOGL,131.6870325192139,130.7704206571162,129.11443824395306,130.61421279088773,5208841.074910775
2023-01-30,GOOGL,133.72874062863724,133.49513290228998,132.2459156336487,133.48307855303307,5217415.552471991
2023-01-31,GOOGL,132.87233064127926,133.40921196725654,131.87361535743437,132.85242619030876,8706148.42355259
2023-02-01,GOOGL,135.1634657421097,136.53021682105575,134.53899333910985,135.6950380018036,6237414.612458587
2023-02-02,GOOGL,135.2337449745609,135.4383976756361,133.84546765505524,135.20747592852098,4230796.746437627
2023-02-03,GOOGL,136.3971479488839,137.91456547654093,134.61874138421598,136.40578128482724,6617757.408439423
2023-02-04,GOOGL,138.36969270757322,137.82011429624296,135.65423304559374,137.71448088766704,2899462.3850394124
2023-02-05,GOOGL,136.92002818429924,137.6133781536014,135.87606239185143,137.28891887471377,5159819.844048354
2023-02-06,GOOGL,136.97877244386285,138.23048531072513,135.34916370830274,136.69363181850665,6080861.273207128
2023-02-07,GOOGL,138.81605135162232,139.3942538738632,134.10812577291767,137.1557261885392,2013304.1247655107
2023-02-08,GOOGL,137.7031755706083,139.22846265143033,138.15488178998723,138.24668046952635,1411170.5692663759
2023-02-09,GOOGL,138.71398514096597,141.8452722705203,138.405912554385,138.84438305388153,4761989.531636546
2023-02-10,GOOGL,139.4858509179771,140.57115600735327,137.1496640920529,139.08601796464004,5805877.541289306
2023-02-11,GOOGL,140.97722069639966,141.4332625995551,139.21080882517924,140.61821662880814,2953041.533012623
2023-02-12,GOOGL,137.29740915729798,138.0745966435988,136.80622709431458,137.422843200018,1847505.0020577186
2023-02-13,GOOGL,138.2200749107017,139.28924307076454,137.14282538583237,137.66793282481575,2858529.786869655
2023-02-14,GOOGL,139.28329709014324,141.50293930233758,138.47475767352796,138.5239649336291,1327753.4850352022
2023-02-15,GOOGL,135.87036200684537,137.36082799246867,135.14396405168947,135.6450024680418,6527326.70047182
2023-02-16,GOOGL,133.6621546466221,133.45179830585894,133.42082828185926,133.42762273823038,6142211.194002384
2023-02-17,GOOGL,126.94070232038754,131.70661621333153,127.59692624311712,128.65008414068004,6577628.718407392
2023-02-18,GOOGL,131.21527959041572,130.98825985787047,129.65217212503623,130.9262997501311,4512332.188872131
2023-02-19,GOOGL,131.43386080307886,131.46490573561826,129.79197624061348,131.41678625738854,1860913.376524034
2023-02-20,GOOGL,132.64980014354737,132.93727773126076,132.58103146840577,132.59784358187352,6305700.842269133
2023-02-21,GOOGL,131.25143315179182,131.39052130944646,130.00388659111053,130.00821437322557,2579907.9672973813
2023-02-22,GOOGL,129.65269545192646,130.5438822838027,129.7873195658403,129.9206345296866,4030221.7554051117
2023-02-23,GOOGL,129.45527661703198,130.13712404336337,127.09268250892195,128.90902787848088,6776560.860595076
2023-02-24,GOOGL,130.79219517244974,132.174011445525,130.91170908719565,130.9784302538365,5385630.426095401
2023-02-25,GOOGL,131.2339793263812,133.98154319493773,131.00544902766063,131.48273040233153,9476200.930917539
2023-02-26,GOOGL,130.74223770804042,131.62869785565084,129.63876055278647,130.80018643950325,7635856.972930301
2023-02-27,GOOGL,129.5362477451188,130.45072762870134,129.5949091577187,129.86459183903736,1069799.546880198
2023-02-28,GOOGL,133.9181141790326,132.97548006927744,131.55766782173228,132.51254154691716,8492543.12838336
2023-03-01,GOOGL,133.24615961565428,135.4619572979204,133.02328512601164,133.75038071530065,8015115.864636301
2023-03-02,GOOGL,130.2791064922941,131.72274847391637,129.8778774676186,130.4373091650111,2653930.983463168
2023-03-03,GOOGL,132.9452448384833,133.7129731236423,133.25472266790942,133.43767952164146,5045135.461501624
2023-03-04,GOOGL,130.25095479704962,131.98147436406458,130.40622067110007,131.80579364986048,6588651.333137507
2023-03-05,GOOGL,129.4568769499979,129.61225672885664,129.44902599147943,129.5586873274284,7262147.511488438
2023-03-06,GOOGL,130.51427395319232,130.67340590613338,129.7693837541624,130.37488664864736,3562187.6405195626
2023-03-07,GOOGL,131.67432204375336,132.03139901817667,131.09154009997803,131.91637658698698,1764968.3176493905
2023-03-08,GOOGL,127.55713270468613,128.1947255972854,127.12162251373347,128.11654418614307,6218196.463395854
2023-03-09,GOOGL,125.19360161447466,125.53398890475762,123.73693360266155,124.14245261176265,9766122.096567698
2023-03-10,GOOGL,125.01038248403226,125.73147325589356,124.29439926095105,124.81022777033165,3474558.6049677166
2023-03-11,GOOGL,125.6681098250213,127.24145697911933,124.82622363720841,125.95469304025572,6932993.384761703
2023-03-12,GOOGL,126.67600570284564,128.69923961500805,125.49796377663304,126.71954147406608,6516464.35144786
2023-03-13,GOOGL,125.37655049712913,123.64926385018536,123.41633498304381,123.61562703301111,2015037.0477275467
2023-03-14,GOOGL,124.80261252436037,125.10527153931486,123.8029239280107,124.62763425615294,2861380.5081921546
2023-03-15,GOOGL,128.25268247508114,129.04194811176106,127.32286826148756,127.99155514099049,1757414.5649633151
2023-03-16,GOOGL,124.49608304804059,128.91913254630884,123.25940911336207,124.99455322860436,3482847.1906004567
2023-03-17,GOOGL,125.49987309972363,126.31540058193463,125.09114385586355,125.33147229565037,8523641.85592822
2023-03-18,GOOGL,123.90657936166828,127.33225840548042,123.59386612977886,124.49451362649027,9656882.843156816
2023-03-19,GOOGL,123.92591013975648,123.7351478282263,123.56098308895484,123.59790379082139,4445434.133618383
2023-03-20,GOOGL,125.36253619009292,126.24192452102965,124.77831172922104,125.03179547582495,6947967.572561084
2023-03-21,GOOGL,131.52024573650706,131.18442119145186,130.86150956074513,131.0758179016733,9239687.908088662
2023-03-22,GOOGL,132.3277417084791,131.96258302365652,131.56051439247128,131.6860282015042,3094022.38201168
2023-03-23,GOOGL,133.21332825404392,134.84391391589676,132.65252503863542,133.8069238330682,4912614.835447412
2023-03-24,GOOGL,132.34789280105426,135.57457821023985,132.9993492805961,133.78883961917046,1061137.649550247
2023-03-25,GOOGL,132.1573303538924,134.3367190649531,133.48365514718404,133.49608328419356,2126474.359375654
2023-03-26,GOOGL,132.66928846727154,134.93248982974941,133.72474656285144,134.10748059697502,4569307.260772583
2023-03-27,GOOGL,134.10296369559236,138.07091916333746,132.89624119145014,135.38467599891788,5736397.3046478005
2023-03-28,GOOGL,135.8330471360934,137.4516519382515,134.82210253903332,135.228008434547,6671987.489647915
2023-03-29,GOOGL,138.76903617505783,138.744506668857,137.69085431962023,138.67470171618953,2455493.508352086
2023-03-30,GOOGL,134.60080536819933,137.9999098744069,134.94503097642007,135.515115288702,4756439.577886594
2023-03-31,GOOGL,134.42163229948528,136.5910019553918,134.45439816858715,134.90806945841007,7392968.6762240995
2023-04-01,GOOGL,132.94735415780272,133.76253746844773,130.8277343171261,133.07642892023094,1458536.100869506
2023-04-02,GOOGL,132.87192645162946,133.99923152262033,131.7159049725439,133.29113343811994,6026909.03722281
2023-04-03,GOOGL,126.99558169525667,127.31264621497164,125.80259260725376,126.70974440980713,3917573.8647754784
2023-04-04,GOOGL,122.81459801509797,125.31723396939475,122.10788947493874,122.90842288870886,1860708.5258453158
2023-04-05,GOOGL,122.0690922840322,124.49743360475058,119.46999044295998,122.0731026253122,4119626.5938328393
2023-04-06,GOOGL,119.69580075999637,120.23515266102417,119.24616699888665,120.17717614392593,1480833.6872263828
2023-04-07,GOOGL,116.08674146962022,116.0777157005633,115.32227664340326,115.50814187719172,8653088.524422873
2023-04-08,GOOGL,116.74639958775403,118.24933029051579,116.13944549235237,116.72109751805638,6855905.848439543
2023-04-09,GOOGL,113.51956716594022,117.04219685992399,112.62510614866595,113.90537278889947,1012116.4834914501
2023-04-10,GOOGL,111.69418832852591,113.01076287832316,110.8131635456382,111.88909033823337,7272941.979097151
2023-04-11,GOOGL,115.19111001981429,116.71528015278221,113.52542064572673,115.12115892264403,7551938.048370521
2023-04-12,GOOGL,115.7789251673735,115.89390191557052,114.45695267270132,115.70046198051058,6694639.401098492
2023-04-13,GOOGL,113.99740720959686,114.35180476185084,112.84297967984462,114.33606156397869,5988122.633417652
2023-04-14,GOOGL,113.5526527831918,113.49860532056978,113.34492647703615,113.40090053452333,1462018.153801505
2023-04-15,GOOGL,113.56815228744594,113.55818835677458,113.12872775890823,113.29119014522148,7539022.104205541
2023-04-16,GOOGL,116.11732775910349,116.45667587522792,114.16199878360986,115.67409625726425,8516640.677311216
2023-04-17,GOOGL,109.87285436774306,111.5927949955508,109.64867540326449,110.49751150556504,2780229.8271752177
2023-04-18,GOOGL,113.19842329656369,113.96061721683871,112.97502565886857,113.81008816648158,3667789.2713316553
2023-04-19,GOOGL,110.5577031185012,111.70570406236561,109.76195089282683,111.04589892229315,3126075.996736718
2023-04-20,GOOGL,108.50060010477205,109.57969318346063,108.6713831198434,108.7526517261348,2534062.812368729
2023-04-21,GOOGL,108.1081989290103,108.05280436831555,107.53016582608025,107.67832757287077,7565011.613192994
2023-04-22,GOOGL,109.30173682793733,110.60041650007022,108.08870502697496,109.57969490255934,4732356.140481627
2023-04-23,GOOGL,108.86537752961078,108.94135125863932,107.66104026653973,108.43035218555998,3123826.51676417
2023-04-24,GOOGL,109.2478008124365,110.20843315577493,108.07360431055264,109.22512055170345,8962756.33658892
2023-04-25,GOOGL,109.76257587086535,110.43318893508327,108.59163318009476,109.81253106264643,3286211.6900662254
2023-04-26,GOOGL,109.65880746287364,109.63702352527272,107.23358836799397,109.50367306501508,1502605.0317166997
2023-04-27,GOOGL,108.884234749356,111.12650914966335,107.25453500299047,107.91231112456266,5884913.693191755
2023-04-28,GOOGL,107.78383363048711,109.05556412456983,106.87032912401725,107.49454054358128,1613922.4941141354
2023-04-29,GOOGL,112.31827951046212,113.59859700404539,112.07517367663051,112.46406487830086,9608275.16935074
2023-04-30,GOOGL,112.54660896371469,113.23168973843552,111.82654278435128,112.5758807707521,2590681.0351168606
2023-05-01,GOOGL,114.15343882896788,114.46189559058823,113.0925722597705,113.67744381986458,4126216.1956418576
2023-05-02,GOOGL,114.49310313971259,115.51431506918341,113.10426260609657,115.0226330269801,2657026.3342855843
2023-05-03,GOOGL,112.95778110438155,112.73043477825553,112.09332711747456,112.29802435032907,2887111.750495444
2023-05-04,GOOGL,108.99000595780183,109.9749948055997,108.52876765029423,109.10218587338957,6009598.296247168
2023-05-05,GOOGL,110.72038468848422,110.95937543744702,109.02853798988444,110.4582167569354,1908046.9583146418
2023-05-06,GOOGL,107.5546810056115,110.26631421679582,107.78088141502856,108.33652010857749,6515809.126667664
2023-05-07,GOOGL,111.55261961532769,112.41010330998323,112.11477770784268,112.28334311053578,2455898.819946897
2023-05-08,GOOGL,112.68418224511606,114.25095669138626,112.455921816237,113.68609751257621,1882635.608577745
2023-05-09,GOOGL,116.5888155829475,118.33162588415146,116.43387940230632,116.95051117883513,4793049.459983636
2023-05-10,GOOGL,112.81929093426862,113.60827551089591,111.93739831604563,112.26480233890996,6701519.990570939
2023-05-11,GOOGL,112.1597054173986,112.7080477943982,111.42568870578782,111.60688955248692,8108506.032664003
2023-05-12,GOOGL,110.79374984927827,110.8708841941887,109.39292211901059,110.64008739211923,7562054.9518369865
2023-05-13,GOOGL,109.95573149027094,110.24885950289413,109.32901089469222,109.84182218358721,3887516.9321628157
2023-05-14,GOOGL,108.02519105010528,111.67879290495004,107.21331143262695,108.83663623271998,7723590.779980829
2023-05-15,GOOGL,112.70845333353323,114.85878275650266,111.4163334552483,111.91391888392185,1989468.8454506053
2023-05-16,GOOGL,112.46351154942792,112.54584442608892,111.92899029441583,111.96740897483829,3725535.364213806
2023-05-17,GOOGL,110.02968874331218,111.80361329279073,110.13066369285313,110.89186079770744,4838078.193827519
2023-05-18,GOOGL,110.11983130055361,111.05080202232045,108.88553149700459,110.12526834494277,5300404.0586466845
2023-05-19,GOOGL,106.4934254274264,107.86578077136998,105.9078279996098,106.31696050980999,4574143.867410837
2023-05-20,GOOGL,107.80678744334632,108.28269970511,106.33940762767065,107.61439159143636,9684839.601654667
2023-05-21,GOOGL,110.1795663042147,110.3934586001247,109.4787977710418,110.17908380761313,8536168.70651048
2023-05-22,GOOGL,108.7799656200168,109.03706782935255,108.38737846629948,108.45533111860733,7618690.343730945
2023-05-23,GOOGL,108.87562020797773,109.49258533792691,107.95618704567299,108.5957787383964,7156703.926301588
2023-05-24,GOOGL,107.49853324058401,108.24276502633025,107.08423755474183,107.57155522241845,9806924.426217215
2023-05-25,GOOGL,109.38296002092193,110.5412268600822,107.13540419670223,108.04170737672543,8352063.000311171
2023-05-26,GOOGL,109.49869647448033,111.1448086571746,108.71885873981505,109.33462006190969,7784930.69336385
2023-05-27,GOOGL,110.11473824092812,111.99483891233919,109.31719831508921,110.4331825683708,1207973.1023169619
2023-05-28,GOOGL,110.9461916387705,112.38620430805176,111.49295427986723,112.06017622643287,4291170.533188589
2023-05-29,GOOGL,107.34127484075958,108.51535234075861,106.50684790749159,107.49385474708964,6640133.133957457
2023-05-30,GOOGL,106.86173651504077,108.02207732713183,105.56707333204727,106.32918247567937,1891777.720560118
2023-05-31,GOOGL,102.89010750450272,103.10094187816429,102.89314208882057,102.9581961672909,1099703.2755289187
2023-06-01,GOOGL,98.96778804084704,100.4034954215585,98.68456142129625,99.47191060391681,8221172.16529114
2023-06-02,GOOGL,98.84259050429733,100.2276101060056,97.90239864831382,98.78199635074215,3393567.6410236442
2023-06-03,GOOGL,101.10656156162025,101.07052013649287,99.36458735988874,100.45627883606632,7656175.504260519
2023-06-04,GOOGL,100.1147607939996,99.9114933314888,98.35912736297769,99.47606184383183,4752661.107195209
2023-06-05,GOOGL,100.56802203009624,102.69371589631413,100.91518471331501,101.55473820039265,1328849.5740726637
2023-06-06,GOOGL,101.59390865377965,102.21581620149385,99.86833403281551,101.28157650825933,1881789.2292566025
2023-06-07,GOOGL,96.8781124478781,98.25623130025141,97.38220978558122,97.64266986017128,1130681.1728680644
2023-06-08,GOOGL,98.65568110424533,100.53360952455972,99.00403714503983,99.17616621439872,7090785.327723501
2023-06-09,GOOGL,96.93791407899516,97.81172035472403,96.99651274798386,97.09237415094513,5213372.532779773
2023-06-10,GOOGL,99.90566963903828,99.70655812556082,98.9870017436479,99.68911473633054,7474957.932485539
2023-06-11,GOOGL,101.91739065824488,102.55965652670953,100.30135890623727,101.14495993898997,7469291.785351608
2023-06-12,GOOGL,100.59414236761106,99.97371294392967,98.61500322640445,99.94708744219791,7517914.578045957
2023-06-13,GOOGL,102.17703885720607,103.31573126510993,102.75366383757961,102.90740193965598,9943538.552672453
2023-06-14,GOOGL,100.01493484935156,99.19287137608849,98.41718586433909,99.15386779967251,7888566.7481629085
2023-06-15,GOOGL,100.6008906046335,103.35973024276923,100.73711588240101,100.96263501880401,4788853.728386506
